ac_year,District_cd,District,Division,Budget_district_seq,block_cd,Block_Name,MNC_SR,MNC_Desc,block_cd,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
0,8320,JHALAWAR,Division,0,832050,SUNEL,0,not available,,0,not available,0,not aplicable,8320501005,"GSSS, SALOTIYA","GASSS,SALOTIYA TEH. PIRAWA DISTT. JHALAWAR ( RAJ.)",326513,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832071,AKLERA,0,not available,,0,not available,0,not aplicable,8320714303,GSSS BERAGARH,GSSS BERAGARH,326033,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832030,MANOHARTHANA,0,not available,,0,not available,0,not aplicable,8320303425,BDB GOVT.GIRLS SR.SEC.SCH MANOHAR THANA,MANOHARTHANA,326037,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832021,JHALARAPATAN,0,not available,,0,not available,0,not aplicable,8320216104,"G.S.S.S., DURGPURA","GSSS, DURGPURA",326001,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832011,KHANPUR,0,not available,,0,not available,0,not aplicable,8320115613,GSSS DAHIKHERA,GSSS DAHIKHERA,326038,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832050,SUNEL,0,not available,,0,not available,0,not aplicable,8320500103,GSSS KANWADI,"KANWADI , PIDAWA DIST. JHALAWAR",326501,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832061,DAG,0,not available,,0,not available,0,not aplicable,8320617326,GOVT.GIRLS SEN SEC SCH DAG,Dag,326514,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832061,DAG,0,not available,,0,not available,0,not aplicable,8320617327,GOVT. SENIOR SECONDARY SCHOOL DAG,DAG,326514,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832052,SUNEL,0,not available,,0,not available,0,not aplicable,8320521824,GGSSS SUNEL,not available,326513,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832070,AKLERA,0,not available,,0,not available,0,not aplicable,8320701002,GSSS CHURELIYA,"GSSS,CHURELIYA, Vill. & Post- Chureliya, Teh.- Aklera, Block- Aklera, Dist.- Jhalawar",326033,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832045,BAKANI,0,not available,,0,not available,0,not aplicable,8320452209,"G.S.SEC.S., RATLAI",not available,326023,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832052,SUNEL,0,not available,,0,not available,0,not aplicable,8320521829,Mahatma Gandhi Govt. School SUNEL,SUNEL,326513,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832063,DAG,0,not available,,0,not available,0,not aplicable,8320638118,GSS CHAUMEHLA,kolvi urf mandi rajendrapur,326515,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832030,MANOHARTHANA,0,not available,,0,not available,0,not aplicable,8320303426,GOVT BOYS SR.SEC.SCHOOL MTHANA,MANOHARTHANA,326037,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832011,KHANPUR,0,not available,,0,not available,0,not aplicable,8320116817,GSSS PANWAR,GSSS PANWAR,326038,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832010,KHANPUR,0,not available,,0,not available,0,not aplicable,8320108138,GSSS KHANPUR,GSSS KHANPUR,326038,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8320,JHALAWAR,Division,0,832021,JHALARAPATAN,0,not available,,0,not available,0,not aplicable,8320219313,"G.S.S.S., ASNAWAR",not available,326021,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805040,PILANI,0,not available,,0,not available,0,not aplicable,8050401005,GOVT ADARSH SR.SEC. SCHOOL KHERLA,"VILLEGE - KHERLA , POST - NARHAR, BALOCK - SURJGARH , DISTT. - JHUNJHUNU (RAJASTHAN)",333035,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805040,SURAJGARH,0,not available,,0,not available,0,not aplicable,8050409503,GOVT SR. SEC. S KULOTH KALAN,"VILL, POST -KULOTH KALAN ,DIST -JHUNJHUNU (RAJ) PIN-333033",333033,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805041,SURAJGARH,0,not available,,0,not available,0,not aplicable,8050417402,GOVT Sec Sr .SCHOOL SURAJGARH MANDI,not available,333029,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805060,KHETRI,0,not available,,0,not available,0,not aplicable,8050603809,G SEC GADRATA,"V&P- GADRATA, TEH.-KHETRI,DIST.-JHUNJHUNU (RAJ.) PIN-333501",333501,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805020,ALSISAR,0,not available,,0,not available,0,not aplicable,8050205305,GOVT.SR.SEC.SCH. BAJALA,VPO - Bajala,333025,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805070,NAWALGARH,0,not available,,0,not available,0,not aplicable,8050700104,GOVT. SR. SEC. S DHIGAL,VPO - DHIGAL,333041,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805080,UDAIPURWATI,0,not available,,0,not available,0,not aplicable,8050803911,G SR.SEC. SCH. GUDHA BAWANI,GUDHA BAWANI,333022,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805020,ALSISAR,0,not available,,0,not available,0,not aplicable,8050208102,"MAHATMA GANDHI GOVT , (ENG.) SCHOOL RIJANI",vill- Rijani post- Hansasar,333001,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805070,NAWALGARH,0,not available,,0,not available,0,not aplicable,8050708206,GOVT.SR.SEC. SCHOOL BHOJNAGAR,"WARD NO- 04, VPO- BHOJNAGAR",333308,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805051,BUHANA,0,not available,,0,not available,0,not aplicable,8050511003,G SR. SEC S SOHALI,vpo- Sohali,333515,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805070,NAWALGARH,0,not available,,0,not available,0,not aplicable,8050707805,"MAHATMA GANDHI GOVT. SCHOOL, PARASRAMPURA (NAWALGARH)",PARASRAMPURA,333308,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805040,PILANI,0,not available,,0,not available,0,not aplicable,8050402704,GOVT.SR.SEC.SCH. CHHAPRA,not available,333031,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805030,CHIRAWA,0,not available,,0,not available,0,not aplicable,8050307104,SAHEED MAHIPAL SINGH Govt SR. SEC. SCH. GOWALA,VPO- Gowala Teh. Chirawa Distt. Jhunjhunu (Raj.),333028,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805030,PILANI,0,not available,,0,not available,0,not aplicable,8050302804,GOVT. SR. SEC. SCHOOL BADANGARH,vpo- Badangarh,333035,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805040,PILANI,0,not available,,0,not available,0,not aplicable,8050403103,GOVT. SEN SEC. SCHOOL DOODAWA,VPO- DOODWA,333031,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805080,UDAIPURWATI,0,not available,,0,not available,0,not aplicable,8050806003,G SEC. SCH. KOT,"GRAM PANCHAYAT- NANGAL,VPO- KOT",333307,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805070,NAWALGARH,0,not available,,0,not available,0,not aplicable,8050703903,GOVT. SR. SEC. SCHOOL DABRI BALOUDA,VILLAGE DABRI BALODA VIA DOOMRA NAWALGARH DIST JHUNJHUNU,333707,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805080,UDAIPURWATI,0,not available,,0,not available,0,not aplicable,8050806202,GOVT. SR SEC SCHOOL GIRAWADI,VILL- GIRAWADI,333302,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805050,SINGHANA,0,not available,,0,not available,0,not aplicable,8050509803,SBR G SR. SEC. S DUMOLI KHURD,vpo- DUMOLI KHURD,333516,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805060,KHETRI,0,not available,,0,not available,0,not aplicable,8050606204,G SR. SEC. S SHIMLA,VPO- Shimla,332746,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805040,SURAJGARH,0,not available,,0,not available,0,not aplicable,8050409609,GOVT SR.SEC. SCHOOL URIKA,URIKA,333033,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805060,KHETRI,0,not available,,0,not available,0,not aplicable,8050606905,G SR. SEC. S NALPUR,not available,333503,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
0,8050,JHUNJHUNU,Division,0,805020,ALSISAR,0,not available,,0,not available,0,not aplicable,8050204605,GOVT.SEC.SCH.KANKREU KALAN,KANKREU KALAN,331028,0,0,0,not available,0,0,not available,not available,not available,0,0,0,not available,not available,0,0,0,0,0,0,0,0,0,0,0,not available,not available,not available,0,0,0,not available,0,0,not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not available
